"participant","TD_trial_number","TD_target_position","TD_rt","attention_state","TD_within_triplet_counter"
"6148f3d1074988c7852c1774",3,7,372.200000047684,"slow","3"
"6148f3d1074988c7852c1774",4,5,351.899999976158,"slow","2"
"6148f3d1074988c7852c1774",5,8,315.900000095367,"fast","2"
"6148f3d1074988c7852c1774",6,9,320.700000047684,"slow","3"
"6148f3d1074988c7852c1774",7,8,460.000000119209,"slow","3"
"6148f3d1074988c7852c1774",8,7,416.800000071526,"slow","2"
"6148f3d1074988c7852c1774",9,5,371.300000071526,"slow","1"
"6148f3d1074988c7852c1774",10,7,351.199999928474,"fast","2"
"6148f3d1074988c7852c1774",11,6,311.299999952316,"slow","1"
"6148f3d1074988c7852c1774",12,5,369.699999928474,"fast","1"
"6148f3d1074988c7852c1774",13,6,323.200000047684,"fast","2"
"6148f3d1074988c7852c1774",14,5,294.199999928474,"fast","2"
"6148f3d1074988c7852c1774",15,4,390.299999952316,"slow","1"
"6148f3d1074988c7852c1774",16,6,324.999999880791,"fast","3"
"6148f3d1074988c7852c1774",17,6,366.400000095367,"slow","2"
"6148f3d1074988c7852c1774",19,7,387.900000095367,"fast","1"
"6148f3d1074988c7852c1774",20,7,291.899999976158,"fast","3"
"6148f3d1074988c7852c1774",21,6,354,"slow","3"
"6148f3d1074988c7852c1774",22,4,441.200000047684,"fast","1"
"6148f3d1074988c7852c1774",23,8,272.099999904633,"fast","3"
"6148f3d1074988c7852c1774",24,7,351.099999904633,"slow","1"
"61506f90721dcdeca6e77c2d",1,6,358.700000047684,"slow","2"
"61506f90721dcdeca6e77c2d",2,9,359.300000071526,"fast","3"
"61506f90721dcdeca6e77c2d",3,7,348.300000071526,"fast","1"
"61506f90721dcdeca6e77c2d",4,7,414,"fast","3"
"61506f90721dcdeca6e77c2d",5,7,511.299999952316,"slow","1"
"61506f90721dcdeca6e77c2d",6,6,311.5,"fast","1"
"61506f90721dcdeca6e77c2d",7,5,340.800000190735,"fast","1"
"61506f90721dcdeca6e77c2d",8,4,324.799999952316,"fast","1"
"61506f90721dcdeca6e77c2d",9,5,655,"slow","2"
"61506f90721dcdeca6e77c2d",12,8,572.5,"slow","2"
"61506f90721dcdeca6e77c2d",13,5,379.600000143051,"slow","1"
"61506f90721dcdeca6e77c2d",14,6,384.5,"slow","1"
"61506f90721dcdeca6e77c2d",15,6,407.899999976158,"fast","3"
"61506f90721dcdeca6e77c2d",16,8,367.300000071526,"fast","3"
"61506f90721dcdeca6e77c2d",17,9,341.900000095367,"slow","3"
"61506f90721dcdeca6e77c2d",18,4,381,"slow","1"
"61506f90721dcdeca6e77c2d",19,7,338.5,"slow","3"
"61506f90721dcdeca6e77c2d",20,8,363.700000047684,"slow","3"
"61506f90721dcdeca6e77c2d",21,6,354.600000023842,"slow","3"
"61506f90721dcdeca6e77c2d",22,6,100.399999976158,"fast","2"
"61506f90721dcdeca6e77c2d",23,7,359.600000023842,"slow","2"
"61506f90721dcdeca6e77c2d",24,8,102.600000023842,"fast","2"
"6154973c69da7c97996a19f6",1,9,376.299999952316,"fast","3"
"6154973c69da7c97996a19f6",2,6,475.899999976158,"fast","1"
"6154973c69da7c97996a19f6",4,8,330.600000023842,"fast","2"
"6154973c69da7c97996a19f6",5,5,377.399999976158,"slow","2"
"6154973c69da7c97996a19f6",6,6,299.000000059605,"fast","2"
"6154973c69da7c97996a19f6",7,6,384.400000035763,"slow","2"
"6154973c69da7c97996a19f6",8,8,290,"fast","3"
"6154973c69da7c97996a19f6",9,6,363.699999988079,"slow","3"
"6154973c69da7c97996a19f6",10,5,301.800000011921,"fast","2"
"6154973c69da7c97996a19f6",11,6,320.399999976158,"fast","3"
"6154973c69da7c97996a19f6",12,7,290.399999976158,"slow","3"
"6154973c69da7c97996a19f6",13,4,378.099999964237,"slow","1"
"6154973c69da7c97996a19f6",14,7,253.899999976158,"fast","3"
"6154973c69da7c97996a19f6",15,8,279.300000011921,"slow","2"
"6154973c69da7c97996a19f6",16,7,381.099999964237,"fast","1"
"6154973c69da7c97996a19f6",17,7,363,"slow","2"
"6154973c69da7c97996a19f6",18,4,342.599999964237,"fast","1"
"6154973c69da7c97996a19f6",19,9,354.199999988079,"slow","3"
"6154973c69da7c97996a19f6",20,7,332.000000059605,"fast","2"
"6154973c69da7c97996a19f6",21,5,363.5,"fast","1"
"6154973c69da7c97996a19f6",22,7,409.099999964237,"slow","1"
"6154973c69da7c97996a19f6",23,5,390.100000023842,"slow","1"
"6154973c69da7c97996a19f6",24,8,365.899999976158,"slow","3"
"61575f1257634f8182c29c16",1,8,348.5,"slow","2"
"61575f1257634f8182c29c16",2,5,422.400000035763,"slow","1"
"61575f1257634f8182c29c16",3,7,73,"fast","2"
"61575f1257634f8182c29c16",4,7,378.800000011921,"fast","1"
"61575f1257634f8182c29c16",5,8,362.700000017881,"fast","3"
"61575f1257634f8182c29c16",6,5,433.59999999404,"fast","2"
"61575f1257634f8182c29c16",7,5,393.700000017881,"fast","1"
"61575f1257634f8182c29c16",8,8,331.90000000596,"slow","3"
"61575f1257634f8182c29c16",9,6,373.800000011921,"slow","2"
"61575f1257634f8182c29c16",10,7,398.90000000596,"fast","3"
"61575f1257634f8182c29c16",11,9,354.199999958277,"fast","3"
"61575f1257634f8182c29c16",12,6,376.5,"fast","3"
"61575f1257634f8182c29c16",13,6,29.8000000119209,"fast","2"
"61575f1257634f8182c29c16",14,6,377.90000000596,"slow","3"
"61575f1257634f8182c29c16",15,7,387.799999982119,"slow","2"
"61575f1257634f8182c29c16",16,7,290.299999982119,"slow","1"
"61575f1257634f8182c29c16",17,8,311,"fast","2"
"61575f1257634f8182c29c16",18,9,614.800000011921,"slow","3"
"61575f1257634f8182c29c16",19,4,385.100000023842,"slow","1"
"61575f1257634f8182c29c16",20,6,390.899999976158,"fast","1"
"61575f1257634f8182c29c16",21,7,319.899999976158,"slow","3"
"61575f1257634f8182c29c16",22,6,428.899999976158,"slow","1"
"61575f1257634f8182c29c16",23,4,429,"fast","1"
"61575f1257634f8182c29c16",24,5,408.799999982119,"slow","2"
"61664d58d18ca2325a81008e",1,7,417.800000011921,"slow","3"
"61664d58d18ca2325a81008e",2,7,385.900000035763,"fast","2"
"61664d58d18ca2325a81008e",3,9,385.900000035763,"slow","3"
"61664d58d18ca2325a81008e",4,8,422.200000047684,"slow","3"
"61664d58d18ca2325a81008e",5,7,434.600000023842,"fast","3"
"61664d58d18ca2325a81008e",6,8,478,"fast","2"
"61664d58d18ca2325a81008e",7,7,361.700000047684,"fast","1"
"61664d58d18ca2325a81008e",9,5,442.600000023842,"slow","2"
"61664d58d18ca2325a81008e",10,5,450.699999988079,"fast","2"
"61664d58d18ca2325a81008e",11,6,487.100000023842,"slow","2"
"61664d58d18ca2325a81008e",12,6,399.400000035763,"slow","1"
"61664d58d18ca2325a81008e",13,8,486.399999976158,"slow","2"
"61664d58d18ca2325a81008e",14,4,558.899999976158,"fast","1"
"61664d58d18ca2325a81008e",15,6,590,"fast","1"
"61664d58d18ca2325a81008e",16,6,581,"fast","3"
"61664d58d18ca2325a81008e",17,5,490,"fast","1"
"61664d58d18ca2325a81008e",18,8,430.899999976158,"fast","3"
"61664d58d18ca2325a81008e",19,5,521.799999952316,"slow","1"
"61664d58d18ca2325a81008e",20,9,403.300000011921,"fast","3"
"61664d58d18ca2325a81008e",22,7,376.900000035763,"slow","1"
"61664d58d18ca2325a81008e",23,7,339,"slow","2"
"61664d58d18ca2325a81008e",24,4,454.999999940395,"slow","1"
"6168b61ad8c0d63b37a92109",1,4,413.099999904633,"fast","1"
"6168b61ad8c0d63b37a92109",2,8,328.600000143051,"fast","3"
"6168b61ad8c0d63b37a92109",3,6,423.5,"fast","3"
"6168b61ad8c0d63b37a92109",4,7,332.200000047684,"fast","3"
"6168b61ad8c0d63b37a92109",5,6,389.799999952316,"fast","1"
"6168b61ad8c0d63b37a92109",6,5,325.700000047684,"fast","2"
"6168b61ad8c0d63b37a92109",7,7,398.099999904633,"fast","1"
"6168b61ad8c0d63b37a92109",8,7,403.200000047684,"fast","2"
"6168b61ad8c0d63b37a92109",9,6,360.200000286102,"slow","1"
"6168b61ad8c0d63b37a92109",10,7,357.599999904633,"slow","1"
"6168b61ad8c0d63b37a92109",11,7,361.999999761581,"slow","3"
"6168b61ad8c0d63b37a92109",12,7,334.5,"slow","2"
"6168b61ad8c0d63b37a92109",13,4,375.200000047684,"slow","1"
"6168b61ad8c0d63b37a92109",14,6,383.099999904633,"slow","3"
"6168b61ad8c0d63b37a92109",15,5,369.900000095367,"fast","1"
"6168b61ad8c0d63b37a92109",16,9,436.799999952316,"slow","3"
"6168b61ad8c0d63b37a92109",17,6,442.800000190735,"slow","2"
"6168b61ad8c0d63b37a92109",18,5,481.299999952316,"slow","1"
"6168b61ad8c0d63b37a92109",19,8,420.199999809265,"slow","3"
"6168b61ad8c0d63b37a92109",20,8,398.299999952316,"slow","2"
"6168b61ad8c0d63b37a92109",21,6,499.299999952316,"fast","2"
"6168b61ad8c0d63b37a92109",22,5,405.399999856949,"slow","2"
"6168b61ad8c0d63b37a92109",23,8,442,"fast","2"
"6168b61ad8c0d63b37a92109",24,9,360.699999809265,"fast","3"
"62029959ef1cb18a1337c447",1,8,358,"slow","2"
"62029959ef1cb18a1337c447",2,6,374,"slow","2"
"62029959ef1cb18a1337c447",3,9,434,"slow","3"
"62029959ef1cb18a1337c447",4,7,432,"fast","1"
"62029959ef1cb18a1337c447",5,5,338,"slow","2"
"62029959ef1cb18a1337c447",7,8,133,"slow","3"
"62029959ef1cb18a1337c447",8,5,558,"fast","2"
"62029959ef1cb18a1337c447",9,6,501,"fast","2"
"62029959ef1cb18a1337c447",10,6,490,"slow","1"
"62029959ef1cb18a1337c447",11,9,366,"fast","3"
"62029959ef1cb18a1337c447",12,5,792,"slow","1"
"62029959ef1cb18a1337c447",13,8,68,"fast","2"
"62029959ef1cb18a1337c447",14,4,792,"slow","1"
"62029959ef1cb18a1337c447",15,7,495,"fast","2"
"62029959ef1cb18a1337c447",16,7,696.000000000029,"slow","2"
"62029959ef1cb18a1337c447",17,6,496,"fast","1"
"62029959ef1cb18a1337c447",18,4,483,"fast","1"
"62029959ef1cb18a1337c447",19,5,380,"fast","1"
"62029959ef1cb18a1337c447",20,6,428,"slow","3"
"62029959ef1cb18a1337c447",21,7,511,"slow","3"
"62029959ef1cb18a1337c447",22,6,393,"fast","3"
"62029959ef1cb18a1337c447",23,7,363,"fast","3"
"62029959ef1cb18a1337c447",24,7,685,"slow","1"
"62029a55ef1cb18a1337c61a",1,6,491.600000143051,"slow","1"
"62029a55ef1cb18a1337c61a",3,5,462.700000047684,"slow","2"
"62029a55ef1cb18a1337c61a",4,8,413.200000047684,"slow","2"
"62029a55ef1cb18a1337c61a",5,7,353.700000047684,"fast","3"
"62029a55ef1cb18a1337c61a",6,6,375.900000333786,"fast","1"
"62029a55ef1cb18a1337c61a",7,5,421.600000143051,"slow","1"
"62029a55ef1cb18a1337c61a",8,6,375.300000190735,"slow","3"
"62029a55ef1cb18a1337c61a",9,5,395,"fast","2"
"62029a55ef1cb18a1337c61a",10,9,356.200000047684,"fast","3"
"62029a55ef1cb18a1337c61a",11,7,363.599999666214,"slow","1"
"62029a55ef1cb18a1337c61a",12,7,314.799999713898,"fast","2"
"62029a55ef1cb18a1337c61a",13,7,358.799999952316,"slow","3"
"62029a55ef1cb18a1337c61a",14,5,393.5,"fast","1"
"62029a55ef1cb18a1337c61a",15,4,410.599999904633,"slow","1"
"62029a55ef1cb18a1337c61a",16,6,323.799999713898,"slow","2"
"62029a55ef1cb18a1337c61a",17,7,382.900000095367,"fast","1"
"62029a55ef1cb18a1337c61a",18,6,350.300000190735,"fast","2"
"62029a55ef1cb18a1337c61a",19,4,371.5,"fast","1"
"62029a55ef1cb18a1337c61a",20,8,305.600000143051,"fast","3"
"62029a55ef1cb18a1337c61a",21,9,356.300000190735,"slow","3"
"62029a55ef1cb18a1337c61a",22,6,315.000000238419,"fast","3"
"62029a55ef1cb18a1337c61a",23,7,371.900000095367,"slow","2"
"62029a55ef1cb18a1337c61a",24,8,311.999999761581,"slow","3"
"623534a4823206b94cd659b3",1,7,429,"fast","3"
"623534a4823206b94cd659b3",2,8,407.800000000745,"fast","2"
"623534a4823206b94cd659b3",3,9,277.5,"fast","3"
"623534a4823206b94cd659b3",5,8,436.099999997765,"slow","2"
"623534a4823206b94cd659b3",6,5,403.70000000298,"fast","2"
"623534a4823206b94cd659b3",7,9,392.60000000149,"slow","3"
"623534a4823206b94cd659b3",8,8,323.5,"slow","3"
"623534a4823206b94cd659b3",9,4,341.400000002235,"fast","1"
"623534a4823206b94cd659b3",10,7,427.400000002235,"slow","1"
"623534a4823206b94cd659b3",11,6,498.5,"fast","1"
"623534a4823206b94cd659b3",12,6,394.699999999255,"fast","2"
"623534a4823206b94cd659b3",13,7,442.099999997765,"slow","2"
"623534a4823206b94cd659b3",14,7,400,"fast","1"
"623534a4823206b94cd659b3",15,4,426.199999999255,"slow","1"
"623534a4823206b94cd659b3",16,6,434.89999999851,"slow","1"
"623534a4823206b94cd659b3",17,7,374,"slow","3"
"623534a4823206b94cd659b3",18,6,376.19999999553,"slow","3"
"623534a4823206b94cd659b3",19,5,347.400000002235,"fast","1"
"623534a4823206b94cd659b3",20,5,400.300000000745,"slow","2"
"623534a4823206b94cd659b3",21,8,355.500000003725,"fast","3"
"623534a4823206b94cd659b3",22,7,339.499999996275,"fast","2"
"623534a4823206b94cd659b3",23,6,340.39999999851,"fast","3"
"623534a4823206b94cd659b3",24,5,440.70000000298,"slow","1"
"626952f29221cc2ef888c8ac",1,6,398.000000003725,"slow","2"
"626952f29221cc2ef888c8ac",2,6,345.800000000745,"slow","1"
"626952f29221cc2ef888c8ac",3,4,373.099999997765,"fast","1"
"626952f29221cc2ef888c8ac",4,6,530.000000003725,"slow","3"
"626952f29221cc2ef888c8ac",5,7,345.300000000745,"slow","3"
"626952f29221cc2ef888c8ac",6,9,371.39999999851,"slow","3"
"626952f29221cc2ef888c8ac",7,7,399.300000000745,"slow","2"
"626952f29221cc2ef888c8ac",8,7,389.10000000149,"fast","3"
"626952f29221cc2ef888c8ac",10,8,367.499999996275,"fast","2"
"626952f29221cc2ef888c8ac",11,5,352.800000000745,"slow","2"
"626952f29221cc2ef888c8ac",12,7,400.599999997765,"fast","2"
"626952f29221cc2ef888c8ac",13,7,416.39999999851,"fast","1"
"626952f29221cc2ef888c8ac",14,6,373.10000000149,"fast","1"
"626952f29221cc2ef888c8ac",15,8,468.499999996275,"fast","3"
"626952f29221cc2ef888c8ac",16,5,474.199999999255,"fast","1"
"626952f29221cc2ef888c8ac",18,5,385.099999997765,"fast","2"
"626952f29221cc2ef888c8ac",19,7,417.699999999255,"slow","1"
"626952f29221cc2ef888c8ac",20,5,598.5,"slow","1"
"626952f29221cc2ef888c8ac",21,6,338.19999999553,"fast","2"
"626952f29221cc2ef888c8ac",22,8,340.79999999702,"slow","2"
"626952f29221cc2ef888c8ac",23,6,350.30000000447,"fast","3"
"626952f29221cc2ef888c8ac",24,4,419.400000002235,"slow","1"
"62711f17fc06135fb32b6e6b",1,6,363.5,"fast","2"
"62711f17fc06135fb32b6e6b",2,4,422.099999904633,"slow","1"
"62711f17fc06135fb32b6e6b",3,7,326,"fast","3"
"62711f17fc06135fb32b6e6b",4,6,393,"slow","3"
"62711f17fc06135fb32b6e6b",7,7,403.300000071526,"fast","2"
"62711f17fc06135fb32b6e6b",8,7,401.799999952316,"fast","1"
"62711f17fc06135fb32b6e6b",9,5,437.000000119209,"fast","1"
"62711f17fc06135fb32b6e6b",10,5,421.699999928474,"fast","2"
"62711f17fc06135fb32b6e6b",11,6,414.700000047684,"fast","1"
"62711f17fc06135fb32b6e6b",12,4,330.200000166893,"fast","1"
"62711f17fc06135fb32b6e6b",13,9,430.900000095367,"slow","3"
"62711f17fc06135fb32b6e6b",14,6,415.200000047684,"fast","3"
"62711f17fc06135fb32b6e6b",15,7,393.799999952316,"slow","2"
"62711f17fc06135fb32b6e6b",16,5,406,"slow","2"
"62711f17fc06135fb32b6e6b",17,6,378.699999928474,"slow","2"
"62711f17fc06135fb32b6e6b",18,8,363.200000047684,"slow","2"
"62711f17fc06135fb32b6e6b",19,5,414.799999952316,"slow","1"
"62711f17fc06135fb32b6e6b",20,9,447.699999928474,"fast","3"
"62711f17fc06135fb32b6e6b",21,7,418.499999880791,"slow","3"
"62711f17fc06135fb32b6e6b",22,7,352.599999904633,"slow","1"
"62711f17fc06135fb32b6e6b",23,8,428,"fast","3"
"62711f17fc06135fb32b6e6b",24,6,408.600000023842,"slow","1"
"627a65a2439f59544115d476",1,6,436.60000000149,"slow","3"
"627a65a2439f59544115d476",2,7,399.60000000149,"slow","1"
"627a65a2439f59544115d476",3,9,479.20000000298,"slow","3"
"627a65a2439f59544115d476",4,6,448.000000003725,"fast","2"
"627a65a2439f59544115d476",5,5,416.89999999851,"fast","2"
"627a65a2439f59544115d476",6,8,330.10000000149,"slow","3"
"627a65a2439f59544115d476",7,4,380.400000002235,"slow","1"
"627a65a2439f59544115d476",8,6,398.900000002235,"slow","2"
"627a65a2439f59544115d476",9,6,438.699999999255,"fast","1"
"627a65a2439f59544115d476",10,6,409,"slow","1"
"627a65a2439f59544115d476",11,8,418.400000002235,"slow","2"
"627a65a2439f59544115d476",12,7,446.29999999702,"slow","3"
"627a65a2439f59544115d476",13,7,420.099999997765,"fast","1"
"627a65a2439f59544115d476",14,7,365.5,"slow","2"
"627a65a2439f59544115d476",15,9,420.599999997765,"fast","3"
"627a65a2439f59544115d476",16,5,389.89999999851,"slow","2"
"627a65a2439f59544115d476",17,5,399,"fast","1"
"627a65a2439f59544115d476",18,8,409.29999999702,"fast","2"
"627a65a2439f59544115d476",19,7,408.499999996275,"fast","2"
"627a65a2439f59544115d476",20,5,383.5,"slow","1"
"627a65a2439f59544115d476",21,7,419.60000000149,"fast","3"
"627a65a2439f59544115d476",22,6,438.699999999255,"fast","3"
"627a65a2439f59544115d476",23,4,426.89999999851,"fast","1"
"627ebc31883c7dd7c2220c7e",1,9,438.900000095367,"slow","3"
"627ebc31883c7dd7c2220c7e",2,7,378.100000143051,"fast","3"
"627ebc31883c7dd7c2220c7e",3,7,372.900000095367,"fast","2"
"627ebc31883c7dd7c2220c7e",4,7,369.800000190735,"slow","3"
"627ebc31883c7dd7c2220c7e",5,7,371.699999809265,"fast","1"
"627ebc31883c7dd7c2220c7e",6,6,347.000000238419,"fast","1"
"627ebc31883c7dd7c2220c7e",7,7,395.000000238419,"slow","1"
"627ebc31883c7dd7c2220c7e",8,6,367.200000047684,"fast","3"
"627ebc31883c7dd7c2220c7e",9,6,381.899999856949,"slow","2"
"627ebc31883c7dd7c2220c7e",10,5,361.000000238419,"fast","1"
"627ebc31883c7dd7c2220c7e",11,8,375.499999761581,"slow","2"
"627ebc31883c7dd7c2220c7e",12,8,285.300000190735,"fast","2"
"627ebc31883c7dd7c2220c7e",13,6,325.599999904633,"slow","3"
"627ebc31883c7dd7c2220c7e",14,5,302.400000095367,"fast","2"
"627ebc31883c7dd7c2220c7e",15,5,359.5,"slow","1"
"627ebc31883c7dd7c2220c7e",16,4,375.699999809265,"slow","1"
"627ebc31883c7dd7c2220c7e",17,5,374.400000095367,"slow","2"
"627ebc31883c7dd7c2220c7e",18,8,367.300000190735,"fast","3"
"627ebc31883c7dd7c2220c7e",19,4,415.5,"fast","1"
"627ebc31883c7dd7c2220c7e",20,7,372.900000095367,"slow","2"
"627ebc31883c7dd7c2220c7e",21,8,367.599999904633,"slow","3"
"627ebc31883c7dd7c2220c7e",23,9,361.5,"fast","3"
"627ebc31883c7dd7c2220c7e",24,6,328.899999856949,"fast","2"
"627f368f4efa42b3ed8a1064",2,4,434,"slow","1"
"627f368f4efa42b3ed8a1064",3,8,382.300000011921,"slow","2"
"627f368f4efa42b3ed8a1064",4,5,370.000000029802,"slow","2"
"627f368f4efa42b3ed8a1064",5,5,300.5,"fast","1"
"627f368f4efa42b3ed8a1064",6,6,351,"fast","1"
"627f368f4efa42b3ed8a1064",7,5,335.90000000596,"fast","2"
"627f368f4efa42b3ed8a1064",8,6,375.000000029802,"slow","3"
"627f368f4efa42b3ed8a1064",9,7,344.500000029802,"fast","3"
"627f368f4efa42b3ed8a1064",10,5,97.1999999880791,"slow","1"
"627f368f4efa42b3ed8a1064",11,8,408.200000017881,"slow","3"
"627f368f4efa42b3ed8a1064",12,6,380.59999999404,"slow","2"
"627f368f4efa42b3ed8a1064",13,8,553.499999970198,"fast","2"
"627f368f4efa42b3ed8a1064",14,7,407.800000011921,"slow","2"
"627f368f4efa42b3ed8a1064",15,4,355.699999988079,"fast","1"
"627f368f4efa42b3ed8a1064",16,8,355.799999982119,"fast","3"
"627f368f4efa42b3ed8a1064",17,7,361.5,"fast","1"
"627f368f4efa42b3ed8a1064",18,7,386.90000000596,"slow","1"
"627f368f4efa42b3ed8a1064",19,9,431.199999988079,"slow","3"
"627f368f4efa42b3ed8a1064",20,7,385.40000000596,"fast","2"
"627f368f4efa42b3ed8a1064",21,7,396.799999982119,"slow","3"
"627f368f4efa42b3ed8a1064",22,6,375.899999976158,"fast","2"
"627f368f4efa42b3ed8a1064",23,9,349.40000000596,"fast","3"
"627f368f4efa42b3ed8a1064",24,6,450.09999999404,"slow","1"
"62865e3456c142785cfad2a7",1,8,398,"slow","2"
"62865e3456c142785cfad2a7",2,5,413,"slow","1"
"62865e3456c142785cfad2a7",3,5,479,"fast","2"
"62865e3456c142785cfad2a7",4,8,402,"slow","3"
"62865e3456c142785cfad2a7",5,6,454,"fast","3"
"62865e3456c142785cfad2a7",6,6,416,"slow","1"
"62865e3456c142785cfad2a7",7,7,355,"fast","3"
"62865e3456c142785cfad2a7",8,6,360,"fast","1"
"62865e3456c142785cfad2a7",9,4,428,"slow","1"
"62865e3456c142785cfad2a7",10,7,362,"fast","1"
"62865e3456c142785cfad2a7",11,7,366,"slow","2"
"62865e3456c142785cfad2a7",12,8,474,"fast","2"
"62865e3456c142785cfad2a7",13,8,335,"fast","3"
"62865e3456c142785cfad2a7",14,7,399,"slow","1"
"62865e3456c142785cfad2a7",15,6,529,"fast","2"
"62865e3456c142785cfad2a7",16,7,388,"fast","2"
"62865e3456c142785cfad2a7",17,9,436,"fast","3"
"62865e3456c142785cfad2a7",18,7,409,"slow","3"
"62865e3456c142785cfad2a7",20,4,404,"fast","1"
"62865e3456c142785cfad2a7",21,5,357,"fast","1"
"62865e3456c142785cfad2a7",22,5,402,"slow","2"
"62865e3456c142785cfad2a7",23,6,370,"slow","3"
"62865e3456c142785cfad2a7",24,6,382,"slow","2"
"62885c14d00376d11632a442",1,9,348.900000000373,"fast","3"
"62885c14d00376d11632a442",2,6,350.800000000745,"slow","3"
"62885c14d00376d11632a442",3,8,376.100000000559,"slow","3"
"62885c14d00376d11632a442",4,5,349,"slow","2"
"62885c14d00376d11632a442",6,4,421.400000000373,"fast","1"
"62885c14d00376d11632a442",7,6,389.600000000559,"fast","2"
"62885c14d00376d11632a442",8,5,436.999999999069,"fast","1"
"62885c14d00376d11632a442",9,7,407.200000000186,"slow","1"
"62885c14d00376d11632a442",11,7,450.700000000186,"slow","3"
"62885c14d00376d11632a442",12,7,572.400000000373,"slow","2"
"62885c14d00376d11632a442",13,8,377.799999999814,"fast","2"
"62885c14d00376d11632a442",14,6,384.299999999814,"fast","1"
"62885c14d00376d11632a442",15,5,457.799999999814,"slow","1"
"62885c14d00376d11632a442",17,5,426.599999999627,"fast","2"
"62885c14d00376d11632a442",18,7,456.699999999255,"fast","2"
"62885c14d00376d11632a442",19,4,451.200000000186,"slow","1"
"62885c14d00376d11632a442",20,6,462.699999999255,"slow","2"
"62885c14d00376d11632a442",21,6,387.499999999069,"slow","1"
"62885c14d00376d11632a442",22,6,392.099999999627,"fast","3"
"62885c14d00376d11632a442",24,7,421.700000000186,"fast","3"
"628e5f283594e1a48a04886f",1,6,333,"slow","3"
"628e5f283594e1a48a04886f",2,7,315,"fast","2"
"628e5f283594e1a48a04886f",3,8,338,"slow","2"
"628e5f283594e1a48a04886f",4,7,23,"slow","3"
"628e5f283594e1a48a04886f",5,6,375,"fast","2"
"628e5f283594e1a48a04886f",6,5,369,"fast","1"
"628e5f283594e1a48a04886f",7,5,364,"fast","2"
"628e5f283594e1a48a04886f",8,6,469,"slow","2"
"628e5f283594e1a48a04886f",9,4,345,"slow","1"
"628e5f283594e1a48a04886f",10,9,303,"fast","3"
"628e5f283594e1a48a04886f",11,7,283,"slow","1"
"628e5f283594e1a48a04886f",12,7,340,"slow","2"
"628e5f283594e1a48a04886f",13,5,294,"slow","1"
"628e5f283594e1a48a04886f",14,8,347,"fast","2"
"628e5f283594e1a48a04886f",15,7,25,"fast","1"
"628e5f283594e1a48a04886f",16,6,341,"fast","1"
"628e5f283594e1a48a04886f",17,4,363,"fast","1"
"628e5f283594e1a48a04886f",18,6,283,"fast","3"
"628e5f283594e1a48a04886f",19,7,321,"fast","3"
"628e5f283594e1a48a04886f",20,8,259,"fast","3"
"628e5f283594e1a48a04886f",21,8,312,"slow","3"
"628e5f283594e1a48a04886f",22,5,439,"slow","2"
"628e5f283594e1a48a04886f",23,9,8,"slow","3"
"628e5f283594e1a48a04886f",24,6,346,"slow","1"
